time(s),raw_intensity,transmitted_intensity,polarization_angle(deg),gw_metric_factor,epsilon(J/m^3),pressure(J/m^3),spin_density
0.00000000000000110365201,1,0.000000000000000000000000000000003749399456654644,180,1,1005152882025630400000000000000000,150782182696582870000000000000000,31704146133047492
0.000000000000001109198,1,0.000000000000000000000000000000003749399456654644,180,1,1004874883831723900000000000000000,150740480152015950000000000000000,31699761573736228
0.00000000000000111474399,1,0.000000000000000000000000000000003749399456654644,180,1,1004611883651633900000000000000000,150701027461554340000000000000000,31695613003247530
0.00000000000000112028998,1,0.000000000000000000000000000000003749399456654644,180,1,1004363072341907700000000000000000,150663703245463500000000000000000,31691687748397176
0.00000000000000112583597,1,0.000000000000000000000000000000003749399456654644,180,1,1004127684412414900000000000000000,150628392672452030000000000000000,31687973813616024
0.0000000000000011313819599999999,1,0.000000000000000000000000000000003749399456654644,180,1,1003904995671248400000000000000000,150594987106382760000000000000000,31684459845028892
0.0000000000000011369279499999999,1,0.000000000000000000000000000000003749399456654644,180,1,1003694320996683800000000000000000,150563383772043640000000000000000,31681135096405304
0.0000000000000011424739399999999,1,0.000000000000000000000000000000003749399456654644,180,1,1003495012229341300000000000000000,150533485438950550000000000000000,31677989396887884
0.0000000000000011480199299999999,1,0.000000000000000000000000000000003749399456654644,180,1,1003306456178066400000000000000000,150505200122209000000000000000000,31675013120408748
0.0000000000000011535659199999999,1,0.000000000000000000000000000000003749399456654644,180,1,1003128072733391900000000000000000,150478440799514080000000000000000,31672197156708150
0.00000000000000115911191,1,0.000000000000000000000000000000003749399456654644,180,1,1002959313082779800000000000000000,150453125143418560000000000000000,31669532883874050
0.0000000000000011646579,1,0.000000000000000000000000000000003749399456654644,180,1,1002799658022150700000000000000000,150429175268045020000000000000000,31667012142324868
0.00000000000000117020389,1,0.000000000000000000000000000000003749399456654644,180,1,1002648616358506500000000000000000,150406517489462880000000000000000,31664627210161600
0.00000000000000117574988,1,0.000000000000000000000000000000003749399456654644,180,1,1002505723398730900000000000000000,150385082098993130000000000000000,31662370779818920
0.00000000000000118129587,1,0.000000000000000000000000000000003749399456654644,180,1,1002370539519920700000000000000000,150364803148743420000000000000000,31660235935948436
0.00000000000000118684186,1,0.000000000000000000000000000000003749399456654644,180,1,1002242648816845400000000000000000,150345618248713200000000000000000,31658216134470456
0.00000000000000119238785,1,0.000000000000000000000000000000003749399456654644,180,1,1002121657822378800000000000000000,150327468374845450000000000000000,31656305182733800
0.00000000000000119793384,1,0.000000000000000000000000000000003749399456654644,180,1,1002007194296962400000000000000000,150310297687433720000000000000000,31654497220726196
0.00000000000000120347983,1,0.000000000000000000000000000000003749399456654644,180,1,1001898906083376400000000000000000,150294053359326340000000000000000,31652786703280588
0.00000000000000120902582,1,0.000000000000000000000000000000003749399456654644,180,1,1001796460023297600000000000000000,150278685413398900000000000000000,31651168383225564
0.00000000000000121457181,1,0.000000000000000000000000000000003749399456654644,180,1,1001699540932307700000000000000000,150264146568795090000000000000000,31649637295430540
0.0000000000000012201178,1,0.000000000000000000000000000000003749399456654644,180,1,1001607850630200800000000000000000,150250392095463030000000000000000,31648188741698960
0.00000000000000122566379,1,0.000000000000000000000000000000003749399456654644,180,1,1001521107023604600000000000000000,150237379676539030000000000000000,31646818276465090
0.00000000000000123120978,1,0.000000000000000000000000000000003749399456654644,180,1,1001439043238096500000000000000000,150225069278156220000000000000000,31645521693252216
0.00000000000000123675577,1,0.000000000000000000000000000000003749399456654644,180,1,1001361406797138800000000000000000,150213423026276530000000000000000,31644295011852276
0.00000000000000124230176,1,0.000000000000000000000000000000003749399456654644,180,1,1001287958845314100000000000000000,150202405090167980000000000000000,31643134466188936
0.00000000000000124784775,1,0.000000000000000000000000000000003749399456654644,180,1,1001218473413464200000000000000000,150191981572168170000000000000000,31642036492828084
0.00000000000000125339374,1,0.000000000000000000000000000000003749399456654644,180,1,1001152736723475700000000000000000,150182120403395040000000000000000,31640997720101616
0.00000000000000125893973,1,0.000000000000000000000000000000003749399456654644,180,1,1001090546530573500000000000000000,150172791245084160000000000000000,31640014957812100
0.00000000000000126448572,1,0.000000000000000000000000000000003749399456654644,180,1,1001031711501096400000000000000000,150163965395248760000000000000000,31639085187487588
0.00000000000000127003171,1,0.000000000000000000000000000000003749399456654644,180,1,1000976050623841500000000000000000,150155615700375440000000000000000,31638205553157428
0.0000000000000012755777,1,0.000000000000000000000000000000003749399456654644,180,1,1000923392653168000000000000000000,150147716471884100000000000000000,31637373352621548
0.00000000000000128112369,1,0.000000000000000000000000000000003749399456654644,180,1,1000873575582144300000000000000000,150140243407094600000000000000000,31636586029186908
0.00000000000000128666968,1,0.000000000000000000000000000000003749399456654644,180,1,1000826446144119400000000000000000,150133173514457510000000000000000,31635841163846416
0.00000000000000129221567,1,0.000000000000000000000000000000003749399456654644,180,1,1000781859341184000000000000000000,150126485042818340000000000000000,31635136467876730
0.00000000000000129776166,1,0.000000000000000000000000000000003749399456654644,180,1,1000739677998072100000000000000000,150120157414498460000000000000000,31634469775832692
0.00000000000000130330765,1,0.000000000000000000000000000000003749399456654644,180,1,1000699772340129000000000000000000,150114171161985780000000000000000,31633839038917310
0.0000000000000013088536399999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000662019594047400000000000000000,150108507868041350000000000000000,31633242318707188
0.0000000000000013143996299999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000626303610145500000000000000000,150103150109037020000000000000000,31632677781214564
0.0000000000000013199456199999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000592514505021100000000000000000,150098081401350190000000000000000,31632143691267924
0.0000000000000013254916099999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000560548323486200000000000000000,150093286150650300000000000000000,31631638407194250
0.0000000000000013310376,1,0.000000000000000000000000000000003749399456654644,180,1,1000530306718739400000000000000000,150088749603921670000000000000000,31631160375786710
0.00000000000000133658359,1,0.000000000000000000000000000000003749399456654644,180,1,1000501696649792900000000000000000,150084457804074300000000000000000,31630708127542652
0.00000000000000134212958,1,0.000000000000000000000000000000003749399456654644,180,1,1000474630095224400000000000000000,150080397547003920000000000000000,31630280272157316
0.00000000000000134767557,1,0.000000000000000000000000000000003749399456654644,180,1,1000449023782370900000000000000000,150076556340968170000000000000000,31629875494259708
0.00000000000000135322156,1,0.000000000000000000000000000000003749399456654644,180,1,1000424798931132400000000000000000,150072922368154730000000000000000,31629492549377588
0.00000000000000135876755,1,0.000000000000000000000000000000003749399456654644,180,1,1000401881011599000000000000000000,150069484448322770000000000000000,31629130260119372
0.00000000000000136431354,1,0.000000000000000000000000000000003749399456654644,180,1,1000380199514752400000000000000000,150066232004405840000000000000000,31628787512561280
0.00000000000000136985953,1,0.000000000000000000000000000000003749399456654644,180,1,1000359687735538400000000000000000,150063155029970770000000000000000,31628463252828748
0.00000000000000137540552,1,0.000000000000000000000000000000003749399456654644,180,1,1000340282567643500000000000000000,150060244058431800000000000000000,31628156483861710
0.00000000000000138095151,1,0.000000000000000000000000000000003749399456654644,180,1,1000321924309342300000000000000000,150057490133925860000000000000000,31627866262353870
0.0000000000000013864975,1,0.000000000000000000000000000000003749399456654644,180,1,1000304556479819400000000000000000,150054884783759130000000000000000,31627591695856630
0.00000000000000139204349,1,0.000000000000000000000000000000003749399456654644,180,1,1000288125645402800000000000000000,150052419992339920000000000000000,31627331940038868
0.00000000000000139758948,1,0.000000000000000000000000000000003749399456654644,180,1,1000272581255168000000000000000000,150050088176518040000000000000000,31627086196094132
0.00000000000000140313547,1,0.000000000000000000000000000000003749399456654644,180,1,1000257875485415600000000000000000,150047882162254590000000000000000,31626853708287452
0.00000000000000140868146,1,0.000000000000000000000000000000003749399456654644,180,1,1000243963092536900000000000000000,150045795162550340000000000000000,31626633761634148
0.00000000000000141422745,1,0.000000000000000000000000000000003749399456654644,180,1,1000230801273817300000000000000000,150043820756564950000000000000000,31626425679703630
0.00000000000000141977344,1,0.000000000000000000000000000000003749399456654644,180,1,1000218349535750400000000000000000,150041952869862760000000000000000,31626228822541430
0.00000000000000142531943,1,0.000000000000000000000000000000003749399456654644,180,1,1000206569569456400000000000000000,150040185755724050000000000000000,31626042584703140
0.00000000000000143086542,1,0.000000000000000000000000000000003749399456654644,180,1,1000195425132821000000000000000000,150038513977464910000000000000000,31625866393394204
0.00000000000000143641141,1,0.000000000000000000000000000000003749399456654644,180,1,1000184881938993100000000000000000,150036932391710760000000000000000,31625699706709940
0.0000000000000014419574,1,0.000000000000000000000000000000003749399456654644,180,1,1000174907550899200000000000000000,150035436132572270000000000000000,31625542011970310
0.00000000000000144750339,1,0.000000000000000000000000000000003749399456654644,180,1,1000165471281446600000000000000000,150034020596675060000000000000000,31625392824144440
0.00000000000000145304938,1,0.000000000000000000000000000000003749399456654644,180,1,1000156544099113300000000000000000,150032681428996960000000000000000,31625251684359972
0.00000000000000145859537,1,0.000000000000000000000000000000003749399456654644,180,1,1000148098538628000000000000000000,150031414509469460000000000000000,31625118158492750
0.00000000000000146414136,1,0.000000000000000000000000000000003749399456654644,180,1,1000140108616473000000000000000000,150030215940301900000000000000000,31624991835832510
0.00000000000000146968735,1,0.000000000000000000000000000000003749399456654644,180,1,1000132549750941800000000000000000,150029082033989580000000000000000,31624872327820420
0.00000000000000147523334,1,0.000000000000000000000000000000003749399456654644,180,1,1000125398686512000000000000000000,150028009301968780000000000000000,31624759266854696
0.0000000000000014807793299999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000118633422297600000000000000000,150026994443884060000000000000000,31624652305160570
0.0000000000000014863253199999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000112233144361500000000000000000,150026034337434150000000000000000,31624551113721148
0.0000000000000014918713099999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000106178161679300000000000000000,150025126028766170000000000000000,31624455381265924
0.0000000000000014974172999999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000100449845558000000000000000000,150024266723387690000000000000000,31624364813313770
0.0000000000000015029632899999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000095030572323100000000000000000,150023453777569210000000000000000,31624279131267532
0.0000000000000015085092799999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000089903669098800000000000000000,150022684690210600000000000000000,31624198071557464
0.00000000000000151405527,1,0.000000000000000000000000000000003749399456654644,180,1,1000085053362511000000000000000000,150021957095146170000000000000000,31624121384830772
0.00000000000000151960126,1,0.000000000000000000000000000000003749399456654644,180,1,1000080464730160000000000000000000,150021268753864960000000000000000,31624048835184908
0.00000000000000152514725,1,0.000000000000000000000000000000003749399456654644,180,1,1000076123654710200000000000000000,150020617548623800000000000000000,31623980199442170
0.00000000000000153069324,1,0.000000000000000000000000000000003749399456654644,180,1,1000072016780456500000000000000000,150020001475931790000000000000000,31623915266463390
0.00000000000000153623923,1,0.000000000000000000000000000000003749399456654644,180,1,1000068131472235100000000000000000,150019418640386510000000000000000,31623853836498724
0.00000000000000154178522,1,0.000000000000000000000000000000003749399456654644,180,1,1000064455776549600000000000000000,150018867248842480000000000000000,31623795720573292
0.00000000000000154733121,1,0.000000000000000000000000000000003749399456654644,180,1,1000060978384795200000000000000000,150018345604894620000000000000000,31623740739906076
0.0000000000000015528772,1,0.000000000000000000000000000000003749399456654644,180,1,1000057688598466700000000000000000,150017852103658880000000000000000,31623688725360090
0.00000000000000155842319,1,0.000000000000000000000000000000003749399456654644,180,1,1000054576296243800000000000000000,150017385226834810000000000000000,31623639516922210
0.00000000000000156396918,1,0.000000000000000000000000000000003749399456654644,180,1,1000051631902851800000000000000000,150016943538034300000000000000000,31623592963211056
0.00000000000000156951517,1,0.000000000000000000000000000000003749399456654644,180,1,1000048846359602500000000000000000,150016525678362500000000000000000,31623548921011420
0.00000000000000157506116,1,0.000000000000000000000000000000003749399456654644,180,1,1000046211096524300000000000000000,150016130362236900000000000000000,31623507254833776
0.00000000000000158060715,1,0.000000000000000000000000000000003749399456654644,180,1,1000043718005995900000000000000000,150015756373432320000000000000000,31623467836497564
0.00000000000000158615314,1,0.000000000000000000000000000000003749399456654644,180,1,1000041359417802500000000000000000,150015402561338930000000000000000,31623430544736960
0.00000000000000159169913,1,0.000000000000000000000000000000003749399456654644,180,1,1000039128075537500000000000000000,150015067837422280000000000000000,31623395264827864
0.00000000000000159724512,1,0.000000000000000000000000000000003749399456654644,180,1,1000037017114278000000000000000000,150014751171874470000000000000000,31623361888235064
0.00000000000000160279111,1,0.000000000000000000000000000000003749399456654644,180,1,1000035020039464000000000000000000,150014451590445820000000000000000,31623330312278372
0.0000000000000016083371,1,0.000000000000000000000000000000003749399456654644,180,1,1000033130706917000000000000000000,150014168171447330000000000000000,31623300439816790
0.00000000000000161388309,1,0.000000000000000000000000000000003749399456654644,180,1,1000031343303937600000000000000000,150013900042915370000000000000000,31623272178949756
0.00000000000000161942908,1,0.000000000000000000000000000000003749399456654644,180,1,1000029652331421100000000000000000,150013646379928510000000000000000,31623245442734388
0.00000000000000162497507,1,0.000000000000000000000000000000003749399456654644,180,1,1000028052586940400000000000000000,150013406402070110000000000000000,31623220148918110
0.00000000000000163052106,1,0.000000000000000000000000000000003749399456654644,180,1,1000026539148739200000000000000000,150013179371026880000000000000000,31623196219685624
0.00000000000000163606705,1,0.000000000000000000000000000000003749399456654644,180,1,1000025107360590200000000000000000,150012964588317610000000000000000,31623173581419532
0.00000000000000164161304,1,0.000000000000000000000000000000003749399456654644,180,1,1000023752817469900000000000000000,150012761393144210000000000000000,31623152164473892
0.00000000000000164715903,1,0.000000000000000000000000000000003749399456654644,180,1,1000022471352005700000000000000000,150012569160358650000000000000000,31623131902959984
0.0000000000000016527050199999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000021259021655200000000000000000,150012387298539680000000000000000,31623112734543624
0.0000000000000016582510099999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000020112096576200000000000000000,150012215248173180000000000000000,31623094600253410
0.0000000000000016637969999999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000019027048151600000000000000000,150012052479930920000000000000000,31623077444299308
0.0000000000000016693429899999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000018000538133500000000000000000,150011898493041950000000000000000,31623061213901060
0.0000000000000016748889799999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000017029408372400000000000000000,150011752813751840000000000000000,31623045859125784
0.0000000000000016804349699999999,1,0.000000000000000000000000000000003749399456654644,180,1,1000016110671101300000000000000000,150011614993865340000000000000000,31623031332734396
0.00000000000000168598096,1,0.000000000000000000000000000000003749399456654644,180,1,1000015241499743100000000000000000,150011484609367300000000000000000,31623017590036264
0.00000000000000169152695,1,0.000000000000000000000000000000003749399456654644,180,1,1000014419220214800000000000000000,150011361259118200000000000000000,31623004588751760
0.00000000000000169707294,1,0.000000000000000000000000000000003749399456654644,180,1,1000013641302700500000000000000000,150011244563620070000000000000000,31622992288882160
0.00000000000000170261893,1,0.000000000000000000000000000000003749399456654644,180,1,1000012905353867500000000000000000,150011134163848760000000000000000,31622980652586616
0.00000000000000170816492,1,0.000000000000000000000000000000003749399456654644,180,1,1000012209109503900000000000000000,150011029720149580000000000000000,31622969644065748
0.00000000000000171371091,1,0.000000000000000000000000000000003749399456654644,180,1,1000011550427551800000000000000000,150010930911192220000000000000000,31622959229451500
0.0000000000000017192569,1,0.000000000000000000000000000000003749399456654644,180,1,1000010927281517700000000000000000,150010837432982080000000000000000,31622949376702950
0.00000000000000172480289,1,0.000000000000000000000000000000003749399456654644,180,1,1000010337754237500000000000000000,150010748997925210000000000000000,31622940055507764
0.00000000000000173034888,1,0.000000000000000000000000000000003749399456654644,180,1,1000009780031977800000000000000000,150010665333943220000000000000000,31622931237188904
0.00000000000000173589487,1,0.000000000000000000000000000000003749399456654644,180,1,1000009252398856600000000000000000,150010586183636420000000000000000,31622922894616440
0.00000000000000174144086,1,0.000000000000000000000000000000003749399456654644,180,1,1000008753231563700000000000000000,150010511303491900000000000000000,31622915002124070
0.00000000000000174698685,1,0.000000000000000000000000000000003749399456654644,180,1,1000008280994366400000000000000000,150010440463134200000000000000000,31622907535430172
0.00000000000000175253284,1,0.000000000000000000000000000000003749399456654644,180,1,1000007834234385100000000000000000,150010373444616690000000000000000,31622900471563092
0.00000000000000175807883,1,0.000000000000000000000000000000003749399456654644,180,1,1000007411577122800000000000000000,150010310041750880000000000000000,31622893788790468
0.00000000000000176362482,1,0.000000000000000000000000000000003749399456654644,180,1,1000007011722236900000000000000000,150010250059472260000000000000000,31622887466552400
0.00000000000000176917081,1,0.000000000000000000000000000000003749399456654644,180,1,1000006633439538400000000000000000,150010193313240000000000000000000,31622881485398170
0.0000000000000017747168,1,0.000000000000000000000000000000003749399456654644,180,1,1000006275565206700000000000000000,150010139628469260000000000000000,31622875826926412
0.00000000000000178026279,1,0.000000000000000000000000000000003749399456654644,180,1,1000005936998209800000000000000000,150010088839994130000000000000000,31622870473728500
0.00000000000000178580878,1,0.000000000000000000000000000000003749399456654644,180,1,1000005616696916000000000000000000,150010040791559230000000000000000,31622865409335000
0.00000000000000179135477,1,0.000000000000000000000000000000003749399456654644,180,1,1000005313675889900000000000000000,150009995335339330000000000000000,31622860618164984
0.00000000000000179690076,1,0.000000000000000000000000000000003749399456654644,180,1,1000005027002860500000000000000000,150009952331484360000000000000000,31622856085478120
0.00000000000000180244675,1,0.000000000000000000000000000000003749399456654644,180,1,1000004755795852700000000000000000,150009911647689100000000000000000,31622851797329296
0.00000000000000180799274,1,0.000000000000000000000000000000003749399456654644,180,1,1000004499220473900000000000000000,150009873158786270000000000000000,31622847740525740
0.00000000000000181353873,1,0.000000000000000000000000000000003749399456654644,180,1,1000004256487347200000000000000000,150009836746361270000000000000000,31622843902586420
0.00000000000000181908472,1,0.000000000000000000000000000000003749399456654644,180,1,1000004026849682500000000000000000,150009802298388090000000000000000,31622840271703656
0.00000000000000182463071,1,0.000000000000000000000000000000003749399456654644,180,1,1000003809600979000000000000000000,150009769708884430000000000000000,31622836836706776
0.0000000000000018301767,1,0.000000000000000000000000000000003749399456654644,180,1,1000003604072852000000000000000000,150009738877585850000000000000000,31622833587027776
0.00000000000000183572269,1,0.000000000000000000000000000000003749399456654644,180,1,1000003409632975700000000000000000,150009709709637050000000000000000,31622830512668780
0.00000000000000184126868,1,0.000000000000000000000000000000003749399456654644,180,1,1000003225683138600000000000000000,150009682115300310000000000000000,31622827604171304
0.00000000000000184681467,1,0.000000000000000000000000000000003749399456654644,180,1,1000003051657402700000000000000000,150009656009679130000000000000000,31622824852587136
0.00000000000000185236066,1,0.000000000000000000000000000000003749399456654644,180,1,1000002887020362200000000000000000,150009631312457230000000000000000,31622822249450824
0.00000000000000185790665,1,0.000000000000000000000000000000003749399456654644,180,1,1000002731265496800000000000000000,150009607947651500000000000000000,31622819786753628
0.00000000000000186345264,1,0.000000000000000000000000000000003749399456654644,180,1,1000002583913612700000000000000000,150009585843378000000000000000000,31622817456918868
0.00000000000000186899863,1,0.000000000000000000000000000000003749399456654644,180,1,1000002444511368600000000000000000,150009564931630890000000000000000,31622815252778628
0.00000000000000187454462,1,0.000000000000000000000000000000003749399456654644,180,1,1000002312629881300000000000000000,150009545148073410000000000000000,31622813167551704
0.00000000000000188009061,1,0.000000000000000000000000000000003749399456654644,180,1,1000002187863405600000000000000000,150009526431839670000000000000000,31622811194822730
0.0000000000000018856366,1,0.000000000000000000000000000000003749399456654644,180,1,1000002069828086400000000000000000,150009508725347500000000000000000,31622809328522450
0.00000000000000189118259,1,0.000000000000000000000000000000003749399456654644,180,1,1000001958160777200000000000000000,150009491974121270000000000000000,31622807562909040
0.00000000000000189672858,1,0.000000000000000000000000000000003749399456654644,180,1,1000001852517924000000000000000000,150009476126624400000000000000000,31622805892550460
0.00000000000000190227457,1,0.000000000000000000000000000000003749399456654644,180,1,1000001752574507000000000000000000,150009461134100640000000000000000,31622804312307708
0.00000000000000190782056,1,0.000000000000000000000000000000003749399456654644,180,1,1000001658023041400000000000000000,150009446950424130000000000000000,31622802817319050
0.00000000000000191336655,1,0.000000000000000000000000000000003749399456654644,180,1,1000001568572631200000000000000000,150009433531957540000000000000000,31622801402985016
0.0000000000000019189125399999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000001483948074200000000000000000,150009420837417730000000000000000,31622800064954308
0.00000000000000192445853,1,0.000000000000000000000000000000003749399456654644,180,1,1000001403889015500000000000000000,150009408827748930000000000000000,31622798799110360
0.0000000000000019300045199999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000001328149146300000000000000000,150009397466002190000000000000000,31622797601558692
0.00000000000000193555051,1,0.000000000000000000000000000000003749399456654644,180,1,1000001256495446200000000000000000,150009386717222190000000000000000,31622796468614950
0.0000000000000019410964999999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000001188707465900000000000000000,150009376548339260000000000000000,31622795396793530
0.00000000000000194664249,1,0.000000000000000000000000000000003749399456654644,180,1,1000001124576649900000000000000000,150009366928067980000000000000000,31622794382796880
0.00000000000000195218848,1,0.000000000000000000000000000000003749399456654644,180,1,1000001063905694200000000000000000,150009357826810740000000000000000,31622793423505364
0.00000000000000195773447,1,0.000000000000000000000000000000003749399456654644,180,1,1000001006507938900000000000000000,150009349216566720000000000000000,31622792515967640
0.00000000000000196328046,1,0.000000000000000000000000000000003749399456654644,180,1,1000000952206794800000000000000000,150009341070845670000000000000000,31622791657391584
0.00000000000000196882645,1,0.000000000000000000000000000000003749399456654644,180,1,1000000900835199700000000000000000,150009333364586630000000000000000,31622790845135724
0.00000000000000197437244,1,0.000000000000000000000000000000003749399456654644,180,1,1000000852235104300000000000000000,150009326074080580000000000000000,31622790076701080
0.00000000000000197991843,1,0.000000000000000000000000000000003749399456654644,180,1,1000000806256985800000000000000000,150009319176897590000000000000000,31622789349723496
0.00000000000000198546442,1,0.000000000000000000000000000000003749399456654644,180,1,1000000762759388700000000000000000,150009312651817940000000000000000,31622788661966370
0.00000000000000199101041,1,0.000000000000000000000000000000003749399456654644,180,1,1000000721608488900000000000000000,150009306478766600000000000000000,31622788011313756
0.0000000000000019965564,1,0.000000000000000000000000000000003749399456654644,180,1,1000000682677681700000000000000000,150009300638751600000000000000000,31622787395763860
0.00000000000000200210239,1,0.000000000000000000000000000000003749399456654644,180,1,1000000645847193200000000000000000,150009295113805680000000000000000,31622786813422900
0.00000000000000200764838,1,0.000000000000000000000000000000003749399456654644,180,1,1000000611003710900000000000000000,150009289886930780000000000000000,31622786262499244
0.00000000000000201319437,1,0.000000000000000000000000000000003749399456654644,180,1,1000000578040036000000000000000000,150009284942046040000000000000000,31622785741297936
0.00000000000000201874036,1,0.000000000000000000000000000000003749399456654644,180,1,1000000546854752700000000000000000,150009280263938000000000000000000,31622785248215450
0.00000000000000202428635,1,0.000000000000000000000000000000003749399456654644,180,1,1000000517351916500000000000000000,150009275838214070000000000000000,31622784781734776
0.00000000000000202983234,1,0.000000000000000000000000000000003749399456654644,180,1,1000000489440759700000000000000000,150009271651258120000000000000000,31622784340420748
0.00000000000000203537833,1,0.000000000000000000000000000000003749399456654644,180,1,1000000463035410800000000000000000,150009267690188640000000000000000,31622783922915624
0.00000000000000204092432,1,0.000000000000000000000000000000003749399456654644,180,1,1000000438054631700000000000000000,150009263942819000000000000000000,31622783527934910
0.00000000000000204647031,1,0.000000000000000000000000000000003749399456654644,180,1,1000000414421566700000000000000000,150009260397620140000000000000000,31622783154263424
0.0000000000000020520163,1,0.000000000000000000000000000000003749399456654644,180,1,1000000392063506300000000000000000,150009257043684870000000000000000,31622782800751520
0.00000000000000205756229,1,0.000000000000000000000000000000003749399456654644,180,1,1000000370911664300000000000000000,150009253870694550000000000000000,31622782466311600
0.00000000000000206310828,1,0.000000000000000000000000000000003749399456654644,180,1,1000000350900965000000000000000000,150009250868887180000000000000000,31622782149914720
0.00000000000000206865427,1,0.000000000000000000000000000000003749399456654644,180,1,1000000331969843700000000000000000,150009248029027430000000000000000,31622781850587460
0.00000000000000207420026,1,0.000000000000000000000000000000003749399456654644,180,1,1000000314060057200000000000000000,150009245342378290000000000000000,31622781567408920
0.00000000000000207974625,1,0.000000000000000000000000000000003749399456654644,180,1,1000000297116504300000000000000000,150009242800673900000000000000000,31622781299507864
0.00000000000000208529224,1,0.000000000000000000000000000000003749399456654644,180,1,1000000281087056900000000000000000,150009240396094600000000000000000,31622781046060084
0.0000000000000020908382299999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000000265922398900000000000000000,150009238121242460000000000000000,31622780806285820
0.00000000000000209638422,1,0.000000000000000000000000000000003749399456654644,180,1,1000000251575874600000000000000000,150009235969118660000000000000000,31622780579447384
0.0000000000000021019302099999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000000238003346000000000000000000,150009233933102030000000000000000,31622780364846890
0.0000000000000021074762,1,0.000000000000000000000000000000003749399456654644,180,1,1000000225163055800000000000000000,150009232006928570000000000000000,31622780161824100
0.0000000000000021130221899999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000000213015499900000000000000000,150009230184672300000000000000000,31622779969754396
0.00000000000000211856818,1,0.000000000000000000000000000000003749399456654644,180,1,1000000201523305000000000000000000,150009228460726800000000000000000,31622779788046860
0.0000000000000021241141699999998,1,0.000000000000000000000000000000003749399456654644,180,1,1000000190651114600000000000000000,150009226829788220000000000000000,31622779616142452
0.00000000000000212966016,1,0.000000000000000000000000000000003749399456654644,180,1,1000000180365479300000000000000000,150009225286838850000000000000000,31622779453512292
0.00000000000000213520615,1,0.000000000000000000000000000000003749399456654644,180,1,1000000170634754300000000000000000,150009223827131650000000000000000,31622779299656036
0.00000000000000214075214,1,0.000000000000000000000000000000003749399456654644,180,1,1000000161429002400000000000000000,150009222446175710000000000000000,31622779154100332
0.00000000000000214629813,1,0.000000000000000000000000000000003749399456654644,180,1,1000000152719901200000000000000000,150009221139722400000000000000000,31622779016397360
0.00000000000000215184412,1,0.000000000000000000000000000000003749399456654644,180,1,1000000144480656400000000000000000,150009219903752300000000000000000,31622778886123470
0.00000000000000215739011,1,0.000000000000000000000000000000003749399456654644,180,1,1000000136685919100000000000000000,150009218734462870000000000000000,31622778762877860
0.0000000000000021629361,1,0.000000000000000000000000000000003749399456654644,180,1,1000000129311708200000000000000000,150009217628256620000000000000000,31622778646281356
0.00000000000000216848209,1,0.000000000000000000000000000000003749399456654644,180,1,1000000122335336300000000000000000,150009216581730260000000000000000,31622778535975240
0.00000000000000217402808,1,0.000000000000000000000000000000003749399456654644,180,1,1000000115735339900000000000000000,150009215591664020000000000000000,31622778431620140
0.00000000000000217957407,1,0.000000000000000000000000000000003749399456654644,180,1,1000000109491413600000000000000000,150009214655011890000000000000000,31622778332895004
0.00000000000000218512006,1,0.000000000000000000000000000000003749399456654644,180,1,1000000103584347500000000000000000,150009213768892220000000000000000,31622778239496092
0.00000000000000219066605,1,0.000000000000000000000000000000003749399456654644,180,1,1000000097995967700000000000000000,150009212930578700000000000000000,31622778151136052
0.00000000000000219621204,1,0.000000000000000000000000000000003749399456654644,180,1,1000000092709081200000000000000000,150009212137492240000000000000000,31622778067543040
0.00000000000000220175803,1,0.000000000000000000000000000000003749399456654644,180,1,1000000087707422500000000000000000,150009211387192810000000000000000,31622777988459876
0.00000000000000220730402,1,0.000000000000000000000000000000003749399456654644,180,1,1000000082975603500000000000000000,150009210677372100000000000000000,31622777913643252
0.00000000000000221285001,1,0.000000000000000000000000000000003749399456654644,180,1,1000000078499066400000000000000000,150009210005846230000000000000000,31622777842862988
0.000000000000002218396,1,0.000000000000000000000000000000003749399456654644,180,1,1000000074264038600000000000000000,150009209370549210000000000000000,31622777775901324
0.00000000000000222394199,1,0.000000000000000000000000000000003749399456654644,180,1,1000000070257490700000000000000000,150009208769526470000000000000000,31622777712552240
