time,a,avg_photon_density,avg_neutrino_density,avg_energy_density,avg_metric_pert,avg_gw
0.015540000000000002,9946.094636864631,0.10000000000001588,0.009999950845800016,1,0.00009984462076096348,0.0000009830405356339444
0.015550000000000001,9946.194097811,0.10000000000001588,0.009999950814204723,1,0.00009984452091636033,0.0000009830297222960323
0.015560000000000001,9946.293559751977,0.10000000000001588,0.009999950782604185,1,0.00009984442107181109,0.000000983018909077139
0.01557,9946.393022687575,0.10000000000001588,0.009999950751008896,1,0.00009984432122742665,0.0000009830080959776077
0.015580000000000002,9946.4924866178,0.10000000000001588,0.009999950719408464,1,0.00009984422138309377,0.0000009829972829964909
0.015590000000000001,9946.591951542667,0.10000000000001588,0.009999950687813182,1,0.0000998441215388557,0.0000009829864701346818
0.015600000000000001,9946.691417462182,0.10000000000001588,0.009999950656212779,1,0.00009984402169473805,0.0000009829756573917062
0.01561,9946.790884376356,0.10000000000001588,0.009999950624617497,1,0.00009984392185071616,0.000000982964844767329
0.015620000000000002,9946.8903522852,0.10000000000001588,0.009999950593016536,1,0.00009984382200678988,0.0000009829540322623238
0.01563,9946.989821188723,0.10000000000001588,0.009999950561421254,1,0.00009984372216298432,0.00000098294321987606
0.01564,9947.089291086935,0.10000000000001588,0.00999995052982086,1,0.00009984362231927332,0.0000009829324076088423
0.01565,9947.188761979845,0.10000000000001588,0.009999950498225572,1,0.00009984352247562761,0.0000009829215954602949
0.01566,9947.288233867464,0.10000000000001588,0.00999995046662518,1,0.00009984342263213298,0.0000009829107834312065
0.01567,9947.387706749803,0.10000000000001588,0.009999950435029901,1,0.00009984332278867858,0.0000009828999715204564
0.015680000000000003,9947.487180626871,0.10000000000001588,0.009999950403429509,1,0.0000998432229453447,0.000000982889159728712
0.015690000000000003,9947.586655498677,0.10000000000001588,0.00999995037183423,1,0.00009984312310216121,0.0000009828783480559852
0.015700000000000002,9947.686131365232,0.10000000000001588,0.00999995034023384,1,0.00009984302325904276,0.0000009828675365026411
0.015710000000000002,9947.785608226546,0.10000000000001588,0.00999995030863857,1,0.00009984292341602001,0.0000009828567250676934
0.01572,9947.885086082628,0.10000000000001588,0.009999950277038178,1,0.00009984282357309275,0.0000009828459137521339
0.01573,9947.98456493349,0.10000000000001588,0.009999950245442903,1,0.0000998427237302309,0.0000009828351025548909
0.01574,9948.084044779138,0.10000000000001588,0.00999995021384308,1,0.00009984262388751908,0.0000009828242914770253
0.01575,9948.183525619586,0.10000000000001588,0.009999950182247804,1,0.00009984252404491426,0.000000982813480517906
0.01576,9948.283007454842,0.10000000000001588,0.009999950150647422,1,0.00009984242420236319,0.00000098280266967748
0.015770000000000003,9948.382490284917,0.10000000000001588,0.009999950119052147,1,0.00009984232435997381,0.0000009827918589563945
0.015780000000000002,9948.48197410982,0.10000000000001588,0.009999950087451791,1,0.00009984222451764171,0.000000982781048354011
0.015790000000000002,9948.58145892956,0.10000000000001588,0.009999950055856527,1,0.00009984212467539918,0.0000009827702378706066
0.0158,9948.68094474415,0.10000000000001588,0.009999950024256278,1,0.00009984202483326883,0.0000009827594275060018
0.01581,9948.780431553598,0.10000000000001588,0.009999949992661013,1,0.00009984192499124523,0.0000009827486172603936
0.01582,9948.879919357913,0.10000000000001588,0.009999949961060663,1,0.00009984182514932758,0.0000009827378071338096
0.01583,9948.979408157105,0.10000000000001588,0.009999949929465396,1,0.00009984172530752012,0.0000009827269971258978
0.01584,9949.078897951187,0.10000000000001588,0.009999949897870125,1,0.0000998416254658075,0.0000009827161872370073
0.015850000000000003,9949.178388740167,0.10000000000001588,0.009999949866269746,1,0.00009984152562414643,0.0000009827053774671322
0.015860000000000003,9949.277880524054,0.10000000000001588,0.00999994983467451,1,0.00009984142578265013,0.0000009826945678163579
0.015870000000000002,9949.37737330286,0.10000000000001588,0.009999949803074273,1,0.00009984132594120778,0.000000982683758284261
0.015880000000000002,9949.476867076592,0.10000000000001588,0.009999949771479012,1,0.00009984122609987134,0.0000009826729488708232
0.01589,9949.576361845262,0.10000000000001588,0.00999994973987866,1,0.00009984112625863146,0.0000009826621395764018
0.0159,9949.67585760888,0.10000000000001588,0.009999949708283967,1,0.00009984102641755206,0.0000009826513304010974
0.01591,9949.775354367455,0.10000000000001588,0.009999949676683625,1,0.00009984092657652763,0.0000009826405213443717
0.01592,9949.874852120998,0.10000000000001588,0.009999949645088364,1,0.00009984082673555716,0.000000982629712406759
0.01593,9949.97435086952,0.10000000000001588,0.00999994961348813,1,0.00009984072689473434,0.0000009826189035881329
0.015940000000000003,9950.073850613027,0.10000000000001588,0.009999949581892905,1,0.0000998406270540322,0.0000009826080948881952
0.015950000000000002,9950.173351351534,0.10000000000001588,0.0099999495502948,1,0.00009984052721337271,0.000000982597286307277
0.015960000000000002,9950.272853085047,0.10000000000001588,0.009999949518699576,1,0.00009984042737287539,0.0000009825864778453563
0.01597,9950.372355813579,0.10000000000001588,0.009999949487099346,1,0.00009984032753242896,0.0000009825756695018493
0.01598,9950.471859537138,0.10000000000001588,0.009999949455504122,1,0.00009984022769213325,0.0000009825648612776202
0.01599,9950.571364255733,0.10000000000001588,0.009999949423904315,1,0.00009984012785189249,0.0000009825540531721529
0.016,9950.670869969375,0.10000000000001588,0.009999949392309233,1,0.00009984002801177074,0.0000009825432451856944
0.01601,9950.770376678076,0.10000000000001588,0.009999949360708896,1,0.00009983992817174551,0.0000009825324373182503
0.016020000000000003,9950.869884381842,0.10000000000001588,0.009999949329113638,1,0.00009983982833181554,0.0000009825216295694657
0.016030000000000003,9950.969393080686,0.10000000000001588,0.009999949297518424,1,0.00009983972849195039,0.00000098251082193969
0.016040000000000002,9951.068902774618,0.10000000000001588,0.009999949265918195,1,0.00009983962865223348,0.000000982500014428675
0.016050000000000002,9951.168413463645,0.10000000000001588,0.00999994923432354,1,0.00009983952881262855,0.0000009824892070365834
0.01606,9951.26792514778,0.10000000000001588,0.009999949202723213,1,0.00009983942897307504,0.000000982478399763258
0.01607,9951.367437827032,0.10000000000001588,0.009999949171128132,1,0.00009983932913368296,0.0000009824675926089255
0.01608,9951.46695150141,0.10000000000001588,0.009999949139530036,1,0.0000998392292943449,0.000000982456785573532
0.01609,9951.566466170925,0.10000000000001588,0.009999949107934825,1,0.00009983912945510335,0.0000009824459786568834
0.0161,9951.665981835587,0.10000000000001588,0.009999949076334632,1,0.0000998390296159669,0.0000009824351718592422
0.016110000000000003,9951.765498495406,0.10000000000001588,0.009999949044739952,1,0.00009983892977694077,0.000000982424365180347
0.016120000000000002,9951.86501615039,0.10000000000001588,0.009999949013139768,1,0.00009983882993802064,0.0000009824135586203946
0.016130000000000002,9951.964534800552,0.10000000000001588,0.00999994898154455,1,0.00009983873009919597,0.0000009824027521794456
0.01614,9952.0640544459,0.10000000000001588,0.009999948949949341,1,0.00009983863026043914,0.0000009823919458572304
0.01615,9952.163575086444,0.10000000000001588,0.009999948918349148,1,0.00009983853042183078,0.000000982381139653969
0.01616,9952.263096722196,0.10000000000001588,0.009999948886754506,1,0.00009983843058327576,0.0000009823703335694318
0.01617,9952.362619353164,0.10000000000001588,0.009999948855154291,1,0.00009983833074487244,0.0000009823595276039018
0.01618,9952.462142979357,0.10000000000001588,0.009999948823561354,1,0.00009983823090653356,0.0000009823487217570456
0.016190000000000003,9952.561667600787,0.10000000000001588,0.009999948791961174,1,0.00009983813106828752,0.0000009823379160291168
0.016200000000000003,9952.661193217462,0.10000000000001588,0.009999948760366527,1,0.00009983803123015365,0.0000009823271104202825
0.016210000000000002,9952.760719829394,0.10000000000001588,0.009999948728766344,1,0.00009983793139212333,0.0000009823163049301008
0.016220000000000002,9952.860247436593,0.10000000000001588,0.009999948697171137,1,0.00009983783155420578,0.0000009823054995586579
0.01623,9952.959776039066,0.10000000000001588,0.009999948665576072,1,0.00009983773171638026,0.0000009822946943061623
0.01624,9953.059305636827,0.10000000000001588,0.009999948633976317,1,0.0000998376318786226,0.0000009822838891726533
0.01625,9953.158836229883,0.10000000000001588,0.009999948602381254,1,0.00009983753204101343,0.0000009822730841578186
0.01626,9953.258367818245,0.10000000000001588,0.009999948570783209,1,0.00009983743220345738,0.000000982262279262061
0.01627,9953.357900401923,0.10000000000001588,0.009999948539188144,1,0.00009983733236606367,0.000000982251474485235
0.016280000000000003,9953.457433980928,0.10000000000001588,0.0099999485075884,1,0.00009983723252871003,0.0000009822406698268032
0.016290000000000002,9953.556968555267,0.10000000000001588,0.009999948475993335,1,0.000099837132691466,0.0000009822298652876485
0.016300000000000002,9953.656504124952,0.10000000000001588,0.009999948444398131,1,0.0000998370328543285,0.0000009822190608668965
0.01631,9953.756040689994,0.10000000000001588,0.00999994841279799,1,0.0000998369330172999,0.0000009822082565653951
0.01632,9953.8555782504,0.10000000000001588,0.009999948381203353,1,0.00009983683318037793,0.0000009821974523826376
0.01633,9953.955116806183,0.10000000000001588,0.009999948349603187,1,0.00009983673334356548,0.0000009821866483185568
0.01634,9954.05465635735,0.10000000000001588,0.009999948318010397,1,0.00009983663350679327,0.0000009821758443738072
0.01635,9954.154196903914,0.10000000000001588,0.009999948286410657,1,0.00009983653367018308,0.0000009821650405472997
0.016360000000000003,9954.253738445883,0.10000000000001588,0.00999994825481563,1,0.00009983643383362638,0.0000009821542368402091
0.016370000000000003,9954.353280983267,0.10000000000001588,0.00999994822322043,1,0.00009983633399723164,0.0000009821434332514508
0.016380000000000002,9954.452824516076,0.10000000000001588,0.009999948191620263,1,0.0000998362341608772,0.0000009821326297816731
0.016390000000000002,9954.552369044322,0.10000000000001588,0.009999948160025779,1,0.00009983613432463212,0.0000009821218264309133
0.0164,9954.651914568012,0.10000000000001588,0.009999948128427772,1,0.00009983603448849398,0.0000009821110231987338
0.01641,9954.751461087159,0.10000000000001588,0.00999994809683272,1,0.00009983593465246441,0.0000009821002200856366
0.01642,9954.851008601769,0.10000000000001588,0.009999948065233117,1,0.00009983583481654176,0.0000009820894170911955
0.01643,9954.950557111855,0.10000000000001588,0.00999994803363796,1,0.00009983573498071456,0.0000009820786142157353
0.01644,9955.050106617426,0.10000000000001588,0.00999994800204291,1,0.0000998356351449518,0.0000009820678114589514
0.016450000000000003,9955.149657118493,0.10000000000001588,0.009999947970443306,1,0.00009983553530934357,0.0000009820570088211686
0.016460000000000002,9955.249208615063,0.10000000000001588,0.009999947938850425,1,0.00009983543547378324,0.0000009820462063016938
0.016470000000000002,9955.348761107149,0.10000000000001588,0.009999947907250829,1,0.00009983533563837726,0.0000009820354039015726
0.01648,9955.44831459476,0.10000000000001588,0.009999947875655781,1,0.00009983523580303501,0.0000009820246016200983
0.01649,9955.547869077905,0.10000000000001588,0.009999947844060627,1,0.00009983513596778648,0.0000009820137994576179
0.0165,9955.647424556597,0.10000000000001588,0.009999947812461033,1,0.00009983503613264672,0.0000009820029974137951
0.01651,9955.746981030843,0.10000000000001588,0.009999947780866021,1,0.00009983493629761627,0.0000009819921954889066
0.01652,9955.846538500653,0.10000000000001588,0.009999947749268134,1,0.00009983483646269603,0.000000981981393682719
0.016530000000000003,9955.946096966038,0.10000000000001588,0.009999947717673548,1,0.0000998347366278646,0.0000009819705919955668
0.016540000000000003,9956.045656427008,0.10000000000001588,0.009999947686078502,1,0.00009983463679310443,0.0000009819597904267125
0.016550000000000002,9956.145216883573,0.10000000000001588,0.009999947654478376,1,0.00009983453695849192,0.0000009819489889771856
0.016560000000000002,9956.244778335742,0.10000000000001588,0.009999947622883932,1,0.00009983443712392033,0.0000009819381876462546
0.01657,9956.344340783526,0.10000000000001588,0.009999947591286048,1,0.0000998343372895231,0.0000009819273864343827
0.01658,9956.443904226933,0.10000000000001588,0.009999947559691472,1,0.00009983423745518088,0.0000009819165853411724
0.01659,9956.543468665976,0.10000000000001588,0.00999994752809643,1,0.00009983413762093412,0.000000981905784366542
0.0166,9956.643034100662,0.10000000000001588,0.009999947496496873,1,0.00009983403778679414,0.0000009818949835109857
0.01661,9956.742600531003,0.10000000000001588,0.009999947464901866,1,0.00009983393795276288,0.0000009818841827743345
0.016620000000000003,9956.842167957007,0.10000000000001588,0.009999947433303987,1,0.00009983383811882451,0.0000009818733821560729
